file_name,entry_id,block_name,source_tag,name_metal_tag,topology_tag,dim_tag,file_size_bytes,file_sha1,chemical_formula_sum_raw,parse_status,parse_fail_reason
2005[Eu][nov]3[ASR]1.cif,2005,2005[Eu][nov]3[ASR]1,ASR,Eu,nov,3,22134,7b15c6d1b9a22efc9046a7f83db17701f8297904,"""Eu8 H96 C164 N4 O52""",PASS,
2005[Fe][bpq]3[ASR]1.cif,2005,2005[Fe][bpq]3[ASR]1,ASR,Fe,bpq,3,5696,3b76466c404db12a5621b6f5a0be2a8c1dd80f33,"""Fe4 H20 C32 O20""",PASS,
2005[Fe][bpq]3[ASR]2.cif,2005,2005[Fe][bpq]3[ASR]1_pacman,ASR,Fe,bpq,3,3066,8d090729ac6744b46d1554564816f119d5425390,'Fe2 H8 C16 O10',PASS,
2005[Fe][dia]3[ASR]1.cif,2005,2005[Fe][dia]3[ASR]1,ASR,Fe,dia,3,2912,59801c5ee316b5cbe7f097b802f71d02977d9a98,"""Fe4 C8 Cl4 O18""",PASS,
2005[Fe][dia]3[ASR]2.cif,2005,2005[Fe][dia]3[ASR]2,ASR,Fe,dia,3,7813,a07d724e5a43c68e82ed74aa09e607e70cafaec0,"""Fe12 H24 C24 O48""",PASS,
2005[Fe][nan]3[ASR]1.cif,2005,2005[Fe][nan]3[ASR]1,ASR,Fe,nan,3,4900,f49289951f82939fe4d5fce57f84e6a10b1f9cfa,"""Fe8 P4 H4 C12 O36""",PASS,
2005[Fe][srs]3[ASR]1.cif,2005,2005[Fe][srs]3[ASR]1,ASR,Fe,srs,3,23416,8c6b98da774e4662adee984a71f59a47b46c6774,"""Fe8 H96 C160 S16 N64""",PASS,
2005[Gd][dia]3[ASR]1.cif,2005,2005[Gd][dia]3[ASR]1,ASR,Gd,dia,3,2369,1bd7e29751ea6fa152976f180411619ed45f3a72,"""Gd2 C8 O16""",PASS,
2005[Gd][dia]3[ASR]2.cif,2005,2005[Gd][dia]3[ASR]2,ASR,Gd,dia,3,2360,bb6c326cc72b423275a0ba280bb1548a98d88bbd,"""Gd2 C8 O16""",PASS,
2005[Gd][nan]3[ASR]1.cif,2005,2005[Gd][nan]3[ASR]1,ASR,Gd,nan,3,12326,886685b0cf0dfd5e7cb8b78bda2cafb790ef4e06,"""Gd12 P4 H36 C44 N4 O76""",PASS,
2005[Ho][nan]3[ASR]1.cif,2005,2005[Ho][nan]3[ASR]1,ASR,Ho,nan,3,11290,1dd7e05e9396f13233a18f62516fa0d03f8edb1e,"""Ho4 H48 C84 O24""",PASS,
2005[In][bpq]3[ASR]1.cif,2005,2005[In][bpq]3[ASR]1,ASR,In,bpq,3,20870,bc56ad2ec8a495fe66c76fee670bc9d30083c663,"""In16 H80 C128 O80""",PASS,
2005[In][nan]3[ASR]1.cif,2005,2005[In][nan]3[ASR]1,ASR,In,nan,3,6624,ba42fbba46ccd6da946d7581a354a72f37aa3731,"""In6 H8 C40 O36""",PASS,
2005[In][nan]3[ASR]2.cif,2005,2005[In][nan]3[ASR]2,ASR,In,nan,3,6629,0472b0adc84c54b96ea843eae621177a84fcbb53,"""In6 H8 C40 O36""",PASS,
2005[La][nan]3[ASR]1.cif,2005,2005[La][nan]3[ASR]1,ASR,La,nan,3,4351,2224e86e2f38ce5a8d30876b9ede5090d80189b8,"""La2 H18 C24 O12""",PASS,
2005[La][nan]3[ASR]2.cif,2005,2005[La][nan]3[ASR]2,ASR,La,nan,3,8207,8b4816234cf132c0c4e9990c56e87d55ece1466c,"""La4 H36 C48 O26""",PASS,
2005[Mn][ins]3[ASR]1.cif,2005,2005[Mn][ins]3[ASR]1,ASR,Mn,ins,3,6469,9fa77c9852bd50e330cb8ca5298d4777cdebd967,"""Mn4 H28 C36 N4 O16""",PASS,
2005[Mn][lvt]2[ASR]1.cif,2005,2005[Mn][lvt]2[ASR]1,ASR,Mn,lvt,2,54202,51fffb2433ca30b9776e7c050014738224f5e616,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]10.cif,2005,2005[Mn][lvt]2[ASR]10,ASR,Mn,lvt,2,68591,220cc40cf3f5dea19cac81723fa6fb4d8a3e0d08,"""Mn24 H456 C408 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]11.cif,2005,2005[Mn][lvt]2[ASR]11,ASR,Mn,lvt,2,68536,5da4032e24a4216f8ed6c57eb8c8933ead11fb22,"""Mn24 H456 C408 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]2.cif,2005,2005[Mn][lvt]2[ASR]2,ASR,Mn,lvt,2,49482,2a1901f75b67a5e021ea30ba66cc28fa357dd8ba,"""Mn24 H264 C312 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]3.cif,2005,2005[Mn][lvt]2[ASR]3,ASR,Mn,lvt,2,54261,93c27b2bf1b9a66d1678182f9a046f7c915e9eec,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]4.cif,2005,2005[Mn][lvt]2[ASR]4,ASR,Mn,lvt,2,54291,016bd8b24e8bbed52e2c6b37a42e6d8c1cd3d6f8,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]5.cif,2005,2005[Mn][lvt]2[ASR]5,ASR,Mn,lvt,2,54330,4fe5774bc750b9980c3b65fa8667b3a530f94540,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]6.cif,2005,2005[Mn][lvt]2[ASR]6,ASR,Mn,lvt,2,54251,1e2e1697725c66d07f7f23a331fe510e8caa41f0,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]7.cif,2005,2005[Mn][lvt]2[ASR]7,ASR,Mn,lvt,2,54222,575b6d0d1c86d85075a47d7747b4ffa3b09b3729,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]8.cif,2005,2005[Mn][lvt]2[ASR]8,ASR,Mn,lvt,2,54246,b78f9eaccd8dfcfcde324b403099ce004ca99bf0,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]2[ASR]9.cif,2005,2005[Mn][lvt]2[ASR]9,ASR,Mn,lvt,2,68642,276848758f7c3746f0bccb943908fe2c799b6957,"""Mn24 H456 C408 N64 O72""",PASS,
2005[Mn][lvt]3[ASR]1.cif,2005,2005[Mn][lvt]3[ASR]1,ASR,Mn,lvt,3,49486,1dd08caaffcf1514c7ddd5bc2c0ca8540e095c43,"""Mn24 H264 C312 N64 O72""",PASS,
2005[Mn][lvt]3[ASR]2.cif,2005,2005[Mn][lvt]3[ASR]2,ASR,Mn,lvt,3,54282,ebcef314fa163664f64e8da7cee7daab51805456,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]3[ASR]3.cif,2005,2005[Mn][lvt]3[ASR]3,ASR,Mn,lvt,3,54192,b078f86909317f2b984192e5addf20968e190c0a,"""Mn24 H312 C336 N64 O72""",PASS,
2005[Mn][lvt]3[ASR]4.cif,2005,2005[Mn][lvt]3[ASR]4,ASR,Mn,lvt,3,68625,b73c41826156fbb17fd9fc9a404d4c72b83c48fe,"""Mn24 H456 C408 N64 O72""",PASS,
2005[Mn][lvt]3[ASR]5.cif,2005,2005[Mn][lvt]3[ASR]5,ASR,Mn,lvt,3,68621,5a9867dfd7ce3917d5a043a4e89ea4d86b22668a,"""Mn24 H456 C408 N64 O72""",PASS,
2005[Mn][lvt]3[ASR]6.cif,2005,2005[Mn][lvt]3[ASR]6,ASR,Mn,lvt,3,68527,b83df9b977d76c1b303e268896c4f00522cd74ce,"""Mn24 H456 C408 N64 O72""",PASS,
2005[Mn][nan]3[ASR]1.cif,2005,2005[Mn][nan]3[ASR]1,ASR,Mn,nan,3,2759,b715dcf04953354385b06cf6f7eae81454a5cbf3,"""Mn4 P2 C6 O20""",PASS,
2005[Nd][dia]3[ASR]1.cif,2005,2005[Nd][dia]3[ASR]1,ASR,Nd,dia,3,2366,ebe1bc0f83191c33ba56fde381952f749aaf04f8,"""Nd2 C8 O16""",PASS,
2005[Nd][dia]3[ASR]2.cif,2005,2005[Nd][dia]3[ASR]2,ASR,Nd,dia,3,2368,7ad156e68a0f868fad3861c037243fafa49bad43,"""Nd2 C8 O16""",PASS,
2005[Nd][nan]3[ASR]1.cif,2005,2005[Nd][nan]3[ASR]1,ASR,Nd,nan,3,4361,dae0c3c66b1101a2f57a3d7a9416d670e6728758,"""Nd2 H18 C24 O12""",PASS,
2005[Nd][nan]3[ASR]2.cif,2005,2005[Nd][nan]3[ASR]2,ASR,Nd,nan,3,4352,0a6aac90717250a575e7bb87d01eff177a60db1d,"""Nd2 H24 C18 O12""",PASS,
2005[Nd][nan]3[ASR]3.cif,2005,2005[Nd][nan]3[ASR]3,ASR,Nd,nan,3,4364,f99c850e4519a1353471bc3bd311ffc1fd574d6c,"""Nd2 H24 C18 O12""",PASS,
2005[Nd][pcu]3[ASR]1.cif,2005,2005[Nd][pcu]3[ASR]1,ASR,Nd,pcu,3,36514,6de1fe25db9e0a9fb5a49ae5466ee4c9c652f4d2,"""Nd12 H168 C192 N72 O96""",PASS,
2005[Ni][cds]3[ASR]1.cif,2005,2005[Ni][cds]3[ASR]1,ASR,Ni,cds,3,3960,e2f9b48287fd3765a5c8cee2a97722d0cfcbf8b1,"""Ni2 H18 C22 N4 O4""",PASS,
2005[Ni][nan]3[ASR]1.cif,2005,2005[Ni][nan]3[ASR]1,ASR,Ni,nan,3,13373,a4fb0ff4d0653ec73824f6db62aad7f530830c77,"""Ni4 H64 C96 N8 O20""",PASS,
2005[Pr][nan]3[ASR]1.cif,2005,2005[Pr][nan]3[ASR]1,ASR,Pr,nan,3,4362,2e1a6d179bdba4b0c2c82a6f178a3f6b5824355f,"""Pr2 H18 C24 O12""",PASS,
2005[Pr][nan]3[ASR]2.cif,2005,2005[Pr][nan]3[ASR]2,ASR,Pr,nan,3,6197,4fad39397fce73c65978b37d1676ab77859daa12,"""Pr4 H24 C24 O32""",PASS,
2005[Pr][nan]3[ASR]3.cif,2005,2005[Pr][nan]3[ASR]3,ASR,Pr,nan,3,13115,9c1a489014b2944bc0e5487f752636a096f50471,"""Pr8 H72 C60 O48""",PASS,
2005[Pr][noy]3[ASR]1.cif,2005,2005[Pr][noy]3[ASR]1,ASR,Pr,noy,3,5423,520b0e9578f7c6c4e5481f3673f18fbdc5479498,"""Pr4 H8 C32 N4 O24""",PASS,
2005[Sc][nan]3[ASR]1.cif,2005,2005[Sc][nan]3[ASR]1,ASR,Sc,nan,3,6768,2ebdd397311d980686ae908d5ec00f577c2ce59a,"""Sc2 H32 C40 N8 O10""",PASS,
2005[Sc][nan]3[ASR]2.cif,2005,2005[Sc][nan]3[ASR]2,ASR,Sc,nan,3,7303,0648e55a9b4ae271f9725fbaf10f7752854cbdc3,"""Sc4 H24 C48 O24""",PASS,
2005[Tb][nan]3[ASR]1.cif,2005,2005[Tb][nan]3[ASR]1,ASR,Tb,nan,3,5692,9d10d5f2a467372c47aa2457b0547b202e2fd0b9,"""Tb4 H12 C36 O24""",PASS,
2005[Tb][nan]3[ASR]2.cif,2005,2005[Tb][nan]3[ASR]2,ASR,Tb,nan,3,10410,c253739f07d04a589b049dfc953cb9f7a1a0f13e,"""Tb3 H45 C81 O18""",PASS,
2005[Tb][nan]3[ASR]3.cif,2005,2005[Tb][nan]3[ASR]3,ASR,Tb,nan,3,11295,59c30f2204c7bcd44eb54a98bb726d2d5a756e3a,"""Tb4 H48 C84 O24""",PASS,
2005[U][bnn]3[ASR]1.cif,2005,2005[U][bnn]3[ASR]1,ASR,U,bnn,3,13351,40094bbc0a52159de06bbb93c808a912bf40ce63,"""U12 C60 O120""",PASS,
2005[Y][nan]3[ASR]1.cif,2005,2005[Y][nan]3[ASR]1,ASR,Y,nan,3,11277,e8adac1af3c0cf6d7290b7035d869acb81764fdc,"""Y4 H48 C84 O24""",PASS,
2005[ZnU][nan]3[ASR]1.cif,2005,2005[ZnU][nan]3[ASR]1,ASR,ZnU,nan,3,14454,3680be154fa70625783cbd57090ad4bd7888565e,"""U8 Zn8 H64 C80 N16 F32""",PASS,
2005[Zn][dia]3[ASR]1.cif,2005,2005[Zn][dia]3[ASR]1,ASR,Zn,dia,3,7812,8e235662979aba2d00d1d29bcbeb65cd6fe61c84,"""Zn12 H24 C24 O48""",PASS,
2005[Zn][dia]3[ASR]2.cif,2005,2005[Zn][dia]3[ASR]2,ASR,Zn,dia,3,10322,93d4c81e3e7ae602bfaafbbf2cafddcd13e03d89,"""Zn2 H60 C72 N12""",PASS,
2005[Zn][nan]3[ASR]1.cif,2005,2005[Zn][nan]3[ASR]1,ASR,Zn,nan,3,16164,75531a8055e1a4b3f28cfc90b9d6661cbb2f3ab4,"""Zn18 H60 C96 O60""",PASS,
2005[Zn][nan]3[ASR]2.cif,2005,2005[Zn][nan]3[ASR]2,ASR,Zn,nan,3,16201,0ab23a7145b3f00dc8ba4ef411776e68cbe9d048,"""Zn18 H60 C96 O60""",PASS,
2005[Zn][nan]3[ASR]3.cif,2005,2005[Zn][nan]3[ASR]3,ASR,Zn,nan,3,4238,82c3b7f40ff174e2eb59ec2f37930003ded64cef,"""Zn6 H6 C24 O18""",PASS,
2005[Zn][nan]3[ASR]4.cif,2005,2005[Zn][nan]3[ASR]4,ASR,Zn,nan,3,17635,f6e77ce3a2b1584831191da33bd1437d40bae2e9,"""Zn16 H64 C96 N48 O32""",PASS,
2005[Zn][nan]3[ASR]5.cif,2005,2005[Zn][nan]3[ASR]5,ASR,Zn,nan,3,19994,795e0a808e7b2010a126d88406ed9a391f454e8e,"""Zn12 H80 C144 N8 O48""",PASS,
2005[Zn][nan]3[ASR]6.cif,2005,2005[Zn][nan]3[ASR]6,ASR,Zn,nan,3,6412,a385b86e7bc60e3ef3406eb63d9de6a448f8d736,"""Zn3 H26 C40 N10 O8""",PASS,
2005[Zn][nan]3[ASR]7.cif,2005,2005[Zn][nan]3[ASR]7,ASR,Zn,nan,3,14997,3ae3b3fe828e1ca629142e51fb6b9b432c91938c,"""Zn6 H48 C102 O24 F36""",PASS,
2005[Zn][pcu]3[ASR]1.cif,2005,2005[Zn][pcu]3[ASR]1,ASR,Zn,pcu,3,7797,779c3bed575a2745a9cf3f26cc9d7213a8e1a297,"""Zn4 H32 C52 N4 O16""",PASS,
2005[Zn][pcu]3[ASR]12.cif,2005,2005[Zn][pcu]3[ASR]12,ASR,Zn,pcu,3,6217,27a2c9c0a67ffa00afb224ecee4234becffe93c8,"""Zn4 H24 C36 N4 O16""",PASS,
2005[Zn][pcu]3[ASR]13.cif,2005,2005[Zn][pcu]3[ASR]13,ASR,Zn,pcu,3,10474,7c30d5d28b6b94ddb80f7f3f61fd2cf7fab20c4c,"""Zn4 P4 H58 C54 N12 O16""",PASS,
2005[Zn][pcu]3[ASR]14.cif,2005,2005[Zn][pcu]3[ASR]14,ASR,Zn,pcu,3,5221,251809fcdae9aa593a436ba2edaf17fc149aee3e,"""Zn3 H18 C36 O12""",PASS,
2005[Zn][pcu]3[ASR]4.cif,2005,2005[Zn][pcu]3[ASR]4,ASR,Zn,pcu,3,7694,bb60ced26c2930332cebe4724fc64ddfd6c0e3f0,"""Zn8 H24 C48 O26""",PASS,
2005[Zn][pcu]3[ASR]5.cif,2005,2005[Zn][pcu]3[ASR]5,ASR,Zn,pcu,3,7694,85e228f7789d16569c0b69674981b65e3ace7ab6,"""Zn8 H24 C48 O26""",PASS,
2005[Zn][pcu]3[ASR]6.cif,2005,2005[Zn][pcu]3[ASR]6,ASR,Zn,pcu,3,7691,59758d296d03d5022787f14e0dcfcfd6b6e07835,"""Zn8 H24 C48 O26""",PASS,
2005[Zn][pcu]3[ASR]7.cif,2005,2005[Zn][pcu]3[ASR]7,ASR,Zn,pcu,3,7693,b7c5f670977423db60f3b2a514cd97033a25566b,"""Zn8 H24 C48 O26""",PASS,
2005[Zn][pcu]3[ASR]8.cif,2005,2005[Zn][pcu]3[ASR]8,ASR,Zn,pcu,3,7694,76a4ea6184d12698878bbe38e15f4a3cc2089da0,"""Zn8 H24 C48 O26""",PASS,
2005[Zn][pcu]3[ASR]9.cif,2005,2005[Zn][pcu]3[ASR]9,ASR,Zn,pcu,3,7688,9c82e8b6d71da2f3f7b734605362d33cf798aab4,"""Zn8 H24 C48 O26""",PASS,
2005[Zn][srs]3[ASR]1.cif,2005,2005[Zn][srs]3[ASR]1,ASR,Zn,srs,3,43584,6758490fa9088e03745c3b2ad248ba321e6ea58f,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]2.cif,2005,2005[Zn][srs]3[ASR]2,ASR,Zn,srs,3,43569,a45b67556f33df6e47d3af0458e2267cdc825e81,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]3.cif,2005,2005[Zn][srs]3[ASR]3,ASR,Zn,srs,3,43584,8d1e88ef065e342940272303c989e37d966dada2,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]4.cif,2005,2005[Zn][srs]3[ASR]4,ASR,Zn,srs,3,43551,d77ad0cf17d734ae1c8c1a277929e37f8ed125f2,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]5.cif,2005,2005[Zn][srs]3[ASR]5,ASR,Zn,srs,3,43513,96ada71398de61467fd6612b7d7c8545c36b3531,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]6.cif,2005,2005[Zn][srs]3[ASR]6,ASR,Zn,srs,3,43600,5b79f13963390f3b206b4a75bb2c1d0b1ac487a7,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]7.cif,2005,2005[Zn][srs]3[ASR]7,ASR,Zn,srs,3,43570,4b6ae0173ccd07a09b6f36a06192ab125fe528fc,"""Zn24 H192 C288 I48 N96""",PASS,
2005[Zn][srs]3[ASR]8.cif,2005,2005[Zn][srs]3[ASR]8,ASR,Zn,srs,3,43583,e9e214fc586ea2696550173a6d994b7702b6996c,"""Zn24 H192 C288 I48 N96""",PASS,
2006[Ag][mog]3[ASR]1.cif,2006,2006[Ag][mog]3[ASR]1,ASR,Ag,mog,3,13347,53405aaebcf92a25518d1f7906f30dcf02d71385,"""Ag16 H80 C64 N32""",PASS,
2006[Ag][nan]3[ASR]1.cif,2006,2006[Ag][nan]3[ASR]1,ASR,Ag,nan,3,4621,fd4eac99e4cffa310d61d3982c3b0123c489f548,"""Ag6 H18 C24 O12""",PASS,
2006[Ag][nan]3[ASR]2.cif,2006,2006[Ag][nan]3[ASR]2,ASR,Ag,nan,3,45240,dc6812b17747399af5ac8f34788cc7c7e9424de5,"""Ag48 H288 C240 N96""",PASS,
2006[Ag][nan]3[ASR]3.cif,2006,2006[Ag][nan]3[ASR]3,ASR,Ag,nan,3,223269,01f184475add195312e78c33b0ca09829457ca76,"""Ag240 H1440 C1200 N480""",PASS,
2006[Ag][srs]3[ASR]1.cif,2006,2006[Ag][srs]3[ASR]1,ASR,Ag,srs,3,5936,ef4cdb705d3ebfa80ad3a32eb9014b7fa4b9c4db,"""Ag4 H20 C36 S4 N8 O8""",PASS,
2006[AsFe][nan]3[ASR]1.cif,2006,2006[AsFe][nan]3[ASR]1,ASR,AsFe,nan,3,9704,9bfef2f2dbe77b4b82133ceb41b0be6d910d6e03,"""Fe12 As16 H12 C12 O84""",PASS,
2006[Bi][eca]3[ASR]1.cif,2006,2006[Bi][eca]3[ASR]1,ASR,Bi,eca,3,9413,48301d44b9cd9d3ed665ff9cb0d0ebae87c20d98,"""Bi12 C40 O80""",PASS,
2006[Cd][dia]3[ASR]2.cif,2006,2006[Cd][dia]3[ASR]2,ASR,Cd,dia,3,17103,6fe7604dadf80089ca130d5e54fffa5b2f177541,"""Cd8 H80 C96 N32 O32""",PASS,
2006[Cd][nan]3[ASR]1.cif,2006,2006[Cd][nan]3[ASR]1,ASR,Cd,nan,3,12202,5a84b0d53bbb22351432ca47416d1cc1a3b9dd74,"""Cd2 H72 C64 Br4 N24 O8""",PASS,
2006[Cd][nan]3[ASR]2.cif,2006,2006[Cd][nan]3[ASR]2,ASR,Cd,nan,3,12185,92e90c51c61bdaf87a941362e9c08e96ba8adede,"""Cd2 H72 C64 I4 N24 O8""",PASS,
2006[Cd][nan]3[ASR]3.cif,2006,2006[Cd][nan]3[ASR]3,ASR,Cd,nan,3,16025,ff583318c2317882d4ec1ecf44a3474f5e9f321c,"""Cd16 H36 C108 O72""",PASS,
2006[Cd][nan]3[ASR]5.cif,2006,2006[Cd][nan]3[ASR]5,ASR,Cd,nan,3,15738,44cb93c5e9712dfd78917c53581c8b0b0182a86a,"""Cd12 H72 C96 O48""",PASS,
2006[Cd][nan]3[ASR]6.cif,2006,2006[Cd][nan]3[ASR]6,ASR,Cd,nan,3,14716,c4d373db76f6eb6c9bec87c074b499c12761c33d,"""Cd20 H16 C80 N32 O64""",PASS,
2006[Cd][pyr]3[ASR]1.cif,2006,2006[Cd][pyr]3[ASR]1,ASR,Cd,pyr,3,10992,e3c0a19f4f7ff26c372f6a2c01068cfd3304c489,"""Cd4 H40 C48 N48 O16""",PASS,
2006[CoAg][utp]3[ASR]1.cif,2006,2006[CoAg][utp]3[ASR]1,ASR,CoAg,utp,3,44625,584795b3c7cb1fbcf9ab48fd799fa302fe043024,"""Co8 Ag8 H240 C336 N72""",PASS,
2006[CoAg][utp]3[ASR]2.cif,2006,2006[CoAg][utp]3[ASR]2,ASR,CoAg,utp,3,44628,0bb00b2bee587158d0c7c94abd02fcc1de53c2fc,"""Co8 Ag8 H240 C336 N72""",PASS,
2006[CoAg][utp]3[ASR]3.cif,2006,2006[CoAg][utp]3[ASR]3,ASR,CoAg,utp,3,44665,815b01513cc806dbff36cfed5f463772aa7453a8,"""Co8 Ag8 H240 C336 N72""",PASS,
2006[Co][acs]3[ASR]1.cif,2006,2006[Co][acs]3[ASR]1,ASR,Co,acs,3,2349,d92f3a434749e90ab2052ee8f1c9e0b5d1514b1d,"""Co2 H6 C6 O12""",PASS,
2006[Co][cds]3[ASR]1.cif,2006,2006[Co][cds]3[ASR]1,ASR,Co,cds,3,3964,e680b295e62340fe602da6f749e849ce9e87ac81,"""Co2 H18 C22 N4 O4""",PASS,
2006[Co][dia]3[ASR]1.cif,2006,2006[Co][dia]3[ASR]1,ASR,Co,dia,3,22103,0411661f91b2c59c3b73099f778a43d7fa21fc77,"""Co36 H72 C72 O144""",PASS,
2006[Co][dia]3[ASR]2.cif,2006,2006[Co][dia]3[ASR]2,ASR,Co,dia,3,24267,a2aebb37eb8f8a984d7a58e1fb7afc07ade79170,"""Co8 H108 C176 N40 O24""",PASS,
2006[Co][mot]3[ASR]1.cif,2006,2006[Co][mot]3[ASR]1,ASR,Co,mot,3,5493,7ad60eddb92f150a304dd6e64787d0279e62f74b,"""Co2 H22 C36 N4 O9""",PASS,
2006[Co][nan]3[ASR]1.cif,2006,2006[Co][nan]3[ASR]1,ASR,Co,nan,3,12851,cc64c2e8ff1d8ee499b1e8215e5012f3b870e73f,"""Co8 H56 C72 N8 O40""",PASS,
2006[Co][nan]3[ASR]2.cif,2006,2006[Co][nan]3[ASR]2,ASR,Co,nan,3,5562,579fb331fd32c361b5fa848972a9a646b45d5963,"""Co6 H16 C28 N4 O20""",PASS,
2006[Co][nan]3[ASR]3.cif,2006,2006[Co][nan]3[ASR]3,ASR,Co,nan,3,4364,979a28925c0de459f521dd5e623221c691261a4d,"""Co4 H12 C24 S4 N4 O8""",PASS,
2006[Co][nan]3[ASR]6.cif,2006,2006[Co][nan]3[ASR]6,ASR,Co,nan,3,6425,acee9adbf34c49c63018d339e249073ffd87193f,"""Co3 H26 C40 N10 O8""",PASS,
2006[Co][nan]3[ASR]7.cif,2006,2006[Co][nan]3[ASR]7,ASR,Co,nan,3,14181,55e8a5be890fdc96d790d05755215a13874d047d,"""Co6 H52 C92 S6 N32 O16""",PASS,
2006[Co][rob]3[ASR]1.cif,2006,2006[Co][rob]3[ASR]1,ASR,Co,rob,3,9556,5a7f1203bb1751187295af38a7bfa2d91e8ba4c8,"""Co2 H48 C60 N12 O12""",PASS,
2006[Co][sod]3[ASR]1.cif,2006,2006[Co][sod]3[ASR]1,ASR,Co,sod,3,12207,4bd3eb84b75fdf65d85ab99d03d12b751d1237b6,"""Co6 H60 C84 N24""",PASS,
2006[Co][ths]3[ASR]1.cif,2006,2006[Co][ths]3[ASR]1,ASR,Co,ths,3,28131,51c6e74a26328388d519f62c88014f1ac33b954b,"""Co8 H168 C192 N24 O24""",PASS,
2006[CuW][nan]3[ASR]1.cif,2006,2006[CuW][nan]3[ASR]1,ASR,CuW,nan,3,11010,d54a298d3eff21d855b3fa9b7548384ca0e62409,"""Cu8 H56 W4 C56 S16 N16""",PASS,
2006[Cu][bcu]3[ASR]1.cif,2006,2006[Cu][bcu]3[ASR]1,ASR,Cu,bcu,3,8322,704dc8d5264ec06860bc623549186bb26beba329,"""Cu8 H32 C48 N8 O20""",PASS,
2006[Cu][hxg]3[ASR]1.cif,2006,2006[Cu][hxg]3[ASR]1,ASR,Cu,hxg,3,14428,d0a4f5d54fc93267b7376692cd452f653a741c30,"""Cu24 H48 C48 N72 O16""",PASS,
2006[Cu][ins]3[ASR]1.cif,2006,2006[Cu][ins]3[ASR]1,ASR,Cu,ins,3,7777,07207f235127e435e29fbde873390804f0dddf44,"""Cu4 H28 C48 N12 O16""",PASS,
2006[Cu][nan]2[ASR]1.cif,2006,2006[Cu][nan]2[ASR]1,ASR,Cu,nan,2,8061,37d617bfe7b2c91bd42fff9e0e15a2ac7864a167,"""Cu8 P8 H36 C28 N8 O24""",PASS,
2006[Cu][nan]3[ASR]1.cif,2006,2006[Cu][nan]3[ASR]1,ASR,Cu,nan,3,16989,5468faa6fec955e46ebffc7e48049338fcacc024,"""Cu6 H96 C96 N24 O24""",PASS,
2006[Cu][nan]3[ASR]2.cif,2006,2006[Cu][nan]3[ASR]2,ASR,Cu,nan,3,5951,cc1db0498ee9d1e6c138d97a6086941855efeb63,"""Cu4 H16 C32 N12 O16""",PASS,
2006[Cu][sra]3[ASR]1.cif,2006,2006[Cu][sra]3[ASR]1,ASR,Cu,sra,3,26896,96f9ad7fe7fce8e73fb4404de83b6573dbab5376,"""Cu12 H172 C172 N16 O24""",PASS,
2006[Cu][srs]3[ASR]1.cif,2006,2006[Cu][srs]3[ASR]1,ASR,Cu,srs,3,18583,570dad56aa3eb489ea781994341974c28b2285dd,"""Cu8 H112 C120 N16 O16""",PASS,
2006[Dy][nan]3[ASR]1.cif,2006,2006[Dy][nan]3[ASR]1,ASR,Dy,nan,3,35097,f5d265f89511742bc5847b84375b36b90082e63b,"""Dy8 H144 C288 N24 Cl6 O48""",PASS,
2006[Dy][nan]3[ASR]2.cif,2006,2006[Dy][nan]3[ASR]2,ASR,Dy,nan,3,5699,851abf1d35f51c189db6898077a899f6ae7b253e,"""Dy4 H12 C36 O24""",PASS,
2006[Er][dia]3[ASR]1.cif,2006,2006[Er][dia]3[ASR]1,ASR,Er,dia,3,6463,3a19b31dc3b144fd7601121905fc5ddce32539b4,"""Er4 P4 H28 C20 N4 O28""",PASS,
2006[Er][nan]3[ASR]1.cif,2006,2006[Er][nan]3[ASR]1,ASR,Er,nan,3,7292,e34c2b506de2697f8782338fc0c34ee3c61b8768,"""Er4 H24 C48 O24""",PASS,
2006[Er][nan]3[ASR]2.cif,2006,2006[Er][nan]3[ASR]2,ASR,Er,nan,3,13092,583b919d310409a5d8d3713c9f79e14c0f9cf13b,"""Er8 H36 C84 N12 O48""",PASS,
